Valor	Superf	Dorm	Banys	Edat	Estat	Planta	Dist	ValSol	Tipus	Ascens	ExtInt	Reforma
26136000	132	4	2	70	1_MM	Planta	Eixample	166465.75	MANZ	SI	EXT	REF>20
20844504	88.7	2	1	2	5_MB	Planta	Eixample	159822.8	MANZ	SI	EXT	SINREFORMA
14036000	58	2	1	80	3_N	Planta	Eixample	146536.9	MANZ	NO	EXT	REF1A5
10001680	47.2	1	1	70	1_MM	Planta	Eixample	133251	MANZ	SI	INT	REF>20
23498784	89.69	3	2	20	3_N	Planta	Eixample	193037.55	MANZ	SI	INT	SINREFORMA
14583876	68.63	4	1	55	2_M	Planta	Eixample	159822.8	MANZ	NO	EXT	REF15-20
31137504	117.5	4	3	24	3_N	Planta	Eixample	159822.8	MANZ	SI	EXT	REF10-15
10535000	49	1	1	70	2_M	Planta	Eixample	159822.8	MANZ	SI	INT	REF1A5
13924000	59	1	1	70	2_M	Atic	Eixample	159822.8	MANZ	SI	EXT	REF1A5
23220000	90	4	2	25	2_M	Planta	Eixample	166465.75	MANZ	SI	INT	REF1A5
20223000	89.88	3	1	24	2_M	Planta	Eixample	179751.65	MANZ	SI	EXT	SINREFORMA
28441400	109.39	4	2	25	1_MM	Planta	Eixample	193037.55	MANZ	SI	EXT	SINREFORMA
26798752	97.45	4	2	20	3_N	Planta	Eixample	173108.7	MANZ	SI	EXT	REF10-15
29500000	100	4	2	20	4_B	Planta	Eixample	179751.65	MANZ	SI	EXT	REF5A10
18187600	88.72	2	1	75	1_MM	Planta	Eixample	179751.65	MANZ	SI	EXT	REF1A5
10805900	50.26	2	1	102	2_M	Planta	Eixample	146536.9	MANZ	NO	EXT	RECIENREF
12730000	67	2	1	70	2_M	Planta	Eixample	113322.15	MANZ	SI	EXT	REF>20
33419600	124.7	4	2	30	3_N	Planta	Eixample	186394.6	MANZ	SI	EXT	SINREFORMA
18345600	88.2	2	1	70	3_N	Planta	Eixample	133251	MANZ	SI	EXT	RECIENREF
19950000	95	2	2	30	3_N	Planta	Eixample	159822.8	MANZ	NO	EXT	REF1A5
29812496	112.5	4	2	25	3_N	Planta	Eixample	173108.7	MANZ	SI	EXT	SINREFORMA
25442560	128	4	2	22	2_M	Planta	Nou_Barris	106679.2	BLOQ	SI	EXT	REF10-15
25095000	105	3	2	1	5_MB	Atic	Nou_Barris	126608.05	MANZ	SI	EXT	E=R
19021896	85.3	3	1	31	3_N	Atic	Nou_Barris	109336.38	MANZ	SI	EXT	REF1A5
11127600	61.82	3	1	33	3_N	Planta	Nou_Barris	104022.02	MANZ	SI	EXT	REF5A10
24619272	133.5	4	2	22	2_M	Planta	Nou_Barris	106679.2	BLOQ	SI	EXT	REF1A5
12570480	68	3	1	27	2_M	Atic	Nou_Barris	100036.25	MANZ	SI	EXT	REF15-20
14098004	74.2	3	1	32	3_N	Atic	Nou_Barris	104022.02	MANZ	NO	EXT	REF10-15
18812040	93	2	2	25	3_N	Atic	Nou_Barris	106679.2	MANZ	SI	EXT	RECIENREF
19110000	91	3	1	26	5_MB	Planta	Nou_Barris	126608.05	MANZ	SI	EXT	RECIENREF
22202496	107	4	2	20	3_N	Planta	Nou_Barris	113322.15	BLOQ	SI	EXT	REF1A5
12008000	60.8	3	1	34	2_M	Planta	Nou_Barris	119965.1	MANZ	SI	EXT	REF10-15
25199504	124.75	3	2	16	4_B	Planta	Nou_Barris	78778.81	BLOQ	SI	EXT	REF1A5
16686060	89.71	4	1	24	3_N	Planta	Nou_Barris	113322.15	MANZ	SI	EXT	REF5A10
11584000	72.4	3	1	27	2_M	Planta	Nou_Barris	93393.3	MANZ	SI	EXT	REF1A5
12104000	68	2	1	32	3_N	Atic	Nou_Barris	113322.15	MANZ	NO	EXT	REF1A5
11587500	51.5	2	1	30	3_N	Atic	Nou_Barris	119965.1	MANZ	SI	INT	REF1A5
14000000	70	3	1	30	3_N	Planta	Nou_Barris	119965.1	MANZ	SI	EXT	REF1A5
13323696	72.02	2	1	25	4_B	Planta	Nou_Barris	106679.2	MANZ	SI	EXT	RECIENREF
10307500	54.25	2	1	32	3_N	Planta	Nou_Barris	126608.05	MANZ	SI	EXT	REF1A5
9641400	60	3	1	32	1_MM	Planta	Nou_Barris	86750.35	BLOQ	SI	EXT	REF1A5
9215752	47.75	2	1	30	2_M	Planta	Nou_Barris	119965.1	MANZ	NO	EXT	REF10-15
13410152	65	2	1	37	3_N	Planta	Nou_Barris	100036.25	MANZ	SI	EXT	REF1A5
10307204	64.42	3	1	32	1_MM	Planta	Nou_Barris	113322.15	MANZ	NO	INT	REF15-20
14700000	84	3	1	31	2_M	Planta	Nou_Barris	100036.25	MANZ	SI	EXT	REF1A5
11778000	78	2	1	27	2_M	Atic	Nou_Barris	74793.04	MANZ	NO	EXT	REF>20
9062928	63	2	1	30	1_MM	Planta	Nou_Barris	100036.25	MANZ	NO	EXT	SINREFORMA
11305000	66.5	2	1	28	3_N	Atic	Nou_Barris	80107.4	MANZ	SI	INT	REF10-15
15025224	73	3	1	25	2_M	Atic	Nou_Barris	100036.25	MANZ	SI	EXT	REF1A5
17508000	87.54	3	1	38	3_N	Planta	Nou_Barris	133251	MANZ	SI	EXT	REF5A10
13841700	74.82	3	1	25	2_M	Planta	Nou_Barris	96050.48	MANZ	SI	INT	SINREFORMA
15372500	71.5	3	1	34	3_N	Planta	Nou_Barris	133251	MANZ	SI	EXT	REF1A5
15002396	79.8	3	1	25	2_M	Planta	Nou_Barris	113322.15	MANZ	SI	EXT	SINREFORMA
8787480	52	2	1	35	1_MM	Planta	Nou_Barris	113322.15	MANZ	SI	EXT	SINREFORMA
10958500	54.25	2	1	30	2_M	Planta	Nou_Barris	133251	MANZ	SI	INT	REF5A10
16075156	84.51	3	2	32	1_MM	Planta	Nou_Barris	113322.15	MANZ	SI	EXT	REF5A10
11040000	60	2	1	25	3_N	Bajos	Nou_Barris	119965.1	MANZ	NO	EXT	REF1A5
12259300	57.02	3	1	35	3_N	Planta	Nou_Barris	119965.1	MANZ	NO	INT	REF5A10
11810748	67.49	3	1	25	5_MB	Atic	Nou_Barris	86750.35	MANZ	SI	EXT	RECIENREF
15660000	90	4	1	27	1_MM	Planta	Nou_Barris	104022.02	BLOQ	SI	EXT	SINREFORMA
10285000	55	2	1	35	3_N	Planta	Nou_Barris	119965.1	MANZ	NO	EXT	SINREFORMA
11027100	62.3	3	1	30	2_M	Planta	Nou_Barris	113322.15	MANZ	NO	INT	REF15-20
12076000	60.38	2	1	30	3_N	Atic	Nou_Barris	133251	MANZ	NO	EXT	REF1A5
15834000	78	2	1	32	3_N	Planta	Nou_Barris	146536.9	MANZ	SI	EXT	REF10-15
16416776	96.98	4	1	40	2_M	Planta	Nou_Barris	106679.2	MANZ	NO	INT	RECIENREF
15260004	87.2	3	1	33	3_N	Planta	Nou_Barris	100036.25	MANZ	NO	EXT	REF1A5
14033600	78.4	3	1	17	2_M	Planta	Nou_Barris	100036.25	MANZ	SI	EXT	SINREFORMA
16362500	87.5	4	1	35	3_N	Planta	Nou_Barris	119965.1	MANZ	NO	EXT	SINREFORMA
11562500	62.5	2	1	26	4_B	Planta	Nou_Barris	89407.53	MANZ	NO	INT	REF1A5
13667836	70.5	3	1	25	5_MB	Planta	Nou_Barris	101364.84	MANZ	SI	EXT	REF1A5
9743500	59.96	3	1	35	1_MM	Bajos	Nou_Barris	113322.15	MANZ	NO	INT	E=R
15456000	84	3	1	25	2_M	Planta	Nou_Barris	119965.1	MANZ	SI	EXT	SINREFORMA
16037800	90.1	4	1	18	2_M	Planta	Nou_Barris	100036.25	MANZ	SI	EXT	SINREFORMA
13667604	72.7	3	1	25	5_MB	Planta	Nou_Barris	101364.84	MANZ	SI	EXT	REF1A5
11007500	59.5	2	1	25	2_M	Atic	Nou_Barris	104022.02	MANZ	NO	EXT	REF10-15
14300000	68.75	3	1	25	4_B	Planta	Nou_Barris	113322.15	MANZ	NO	EXT	REF1A5
15492796	67.36	3	1	29	3_N	Atic	Nou_Barris	153179.85	MANZ	NO	EXT	REF10-15
11132904	65.2	2	1	33	2_M	Atic	Nou_Barris	93393.3	MANZ	SI	EXT	REF10-15
14922500	63.5	2	1	17	3_N	Planta	Nou_Barris	146536.9	MANZ	SI	EXT	SINREFORMA
16416776	96.98	4	1	40	2_M	Planta	Nou_Barris	106679.2	MANZ	NO	INT	RECIENREF
10985896	74.6	3	1	26	1_MM	Atic	Nou_Barris	86750.35	BLOQ	SI	EXT	SINREFORMA
14703000	72.5	3	1	30	3_N	Planta	Nou_Barris	100036.25	MANZ	SI	EXT	RECIENREF
17001048	89	3	1	25	2_M	Planta	Nou_Barris	100036.25	MANZ	SI	INT	REF1A5
10176100	60.5	2	1	28	2_M	Bajos	Nou_Barris	101364.84	MANZ	SI	EXT	SINREFORMA
10098000	56.1	2	1	25	2_M	Atic	Nou_Barris	106679.2	MANZ	SI	EXT	REF1A5
10982000	57.8	3	1	30	3_N	Bajos	Nou_Barris	113322.15	MANZ	NO	EXT	REF1A5
14207996	76.8	3	1	30	2_M	Planta	Nou_Barris	106679.2	MANZ	NO	EXT	REF1A5
13505000	73	2	1	25	2_M	Planta	Nou_Barris	113322.15	MANZ	NO	EXT	REF1A5
21110248	120.63	4	2	25	2_M	Bajos	Nou_Barris	106679.2	MANZ	NO	EXT	RECIENREF
11895000	65	3	1	34	2_M	Atic	Nou_Barris	105350.61	MANZ	NO	EXT	REF15-20
17779040	95.33	4	2	25	3_N	Atic	Nou_Barris	126608.05	MANZ	NO	EXT	REF1A5
12064648	61.87	3	1	28	2_M	Planta	Nou_Barris	153179.85	MANZ	NO	EXT	REF1A5
6878000	36.2	2	1	28	2_M	Atic	Nou_Barris	113322.15	MANZ	NO	EXT	REF1A5
27634496	103.5	3	2	18	4_B	Planta	Nou_Barris	126608.05	MANZ	SI	INT	REF1A5
15000000	75	3	1	35	3_N	Planta	Nou_Barris	133251	MANZ	SI	EXT	SINREFORMA
11649288	71.68	3	1	35	1_MM	Planta	Nou_Barris	106679.2	MANZ	NO	EXT	REF10-15
13530000	66	3	1	25	3_N	Planta	Nou_Barris	126608.05	MANZ	SI	EXT	REF1A5
12960000	60	2	1	35	4_B	Planta	Nou_Barris	119965.1	MANZ	NO	EXT	RECIENREF
27634496	103.5	3	2	18	4_B	Planta	Nou_Barris	126608.05	MANZ	SI	INT	REF1A5
15265000	71	3	1	30	2_M	Planta	Nou_Barris	119965.1	MANZ	SI	INT	REF5A10
59546528	180	4	4	30	2_M	Atic	Sarria	232895.25	BLOQ	NO	EXT	REF5A10
63206000	187	5	3	20	4_B	Planta	Sarria	252824.1	BLOQ	SI	EXT	RECIENREF
65216496	246.1	5	4	21	2_M	Planta	Sarria	199680.5	BLOQ	SI	EXT	SINREFORMA
49643600	157.1	3	2	13	3_N	Planta	Sarria	206323.45	BLOQ	SI	EXT	REF1A5
30751496	107.9	4	2	15	4_B	Planta	Sarria	186394.6	MANZ	SI	EXT	REF1A5
32544152	114.19	4	2	15	4_B	Planta	Sarria	186394.6	MANZ	SI	EXT	REF1A5
26039648	97	3	1	30	3_N	Planta	Sarria	173108.7	MANZ	SI	EXT	REF1A5
37240000	133	4	2	20	3_N	Planta	Sarria	212966.4	MANZ	SI	EXT	REF1A5
32480000	116	4	2	50	2_M	Planta	Sarria	199680.5	MANZ	SI	EXT	REF1A5
33640000	116	4	2	50	2_M	Planta	Sarria	199680.5	MANZ	SI	EXT	REF1A5
52458320	195.74	4	3	6	4_B	Planta	Sarria	185066.01	BLOQ	SI	EXT	SINREFORMA
36990000	137	4	3	30	2_M	Planta	Sarria	179751.65	MANZ	SI	EXT	SINREFORMA
16478000	74.9	1	1	6	3_N	Planta	Sarria	166465.75	MANZ	SI	INT	SINREFORMA
78311808	298.9	5	4	29	1_MM	Atic	Sarria	186394.6	BLOQ	SI	EXT	SINREFORMA
78311808	298.9	5	4	29	1_MM	Atic	Sarria	186394.6	BLOQ	SI	EXT	SINREFORMA
67176992	197	4	2	30	3_N	Planta	Sarria	232895.25	BLOQ	SI	EXT	REF5A10
76055008	205	4	3	30	4_B	Planta	Sarria	239538.2	BLOQ	SI	EXT	RECIENREF
26145000	83	3	1	80	3_N	Planta	Sarria	226252.3	MANZ	NO	EXT	REF1A5
20480000	64	1	1	15	3_N	Planta	Sarria	219609.35	BLOQ	SI	EXT	RECIENREF
87862336	298	4	4	49	2_M	Planta	Sarria	199680.5	MANZ	SI	EXT	REF5A10
26829000	150	4	2	24	3_N	Bajos	Sarria	93393.3	MANZ	SI	EXT	RECIENREF
29507496	107.3	3	2	20	3_N	Planta	Sarria	193037.55	MANZ	SI	EXT	REF1A5
43740000	162	5	3	29	3_N	Planta	Sarria	199680.5	MANZ	SI	EXT	SINREFORMA
45456000	142.05	3	2	20	4_B	Planta	Sarria	234223.84	MANZ	SI	EXT	RECIENREF
52943536	157	4	3	55	1_MM	Planta	Sarria	266110	BLOQ	SI	EXT	REF1A5
38445008	128.15	4	2	80	2_M	Bajos	Sarria	232895.25	MANZ	NO	EXT	REF10-15
45036000	162	5	3	29	3_N	Planta	Sarria	206323.45	MANZ	SI	EXT	SINREFORMA
71368992	246.1	5	4	22	2_M	Planta	Sarria	212966.4	BLOQ	SI	EXT	RECIENREF
73649088	288.82	5	4	24	5_MB	Atic	Sarria	146536.9	MANZ	SI	EXT	RECIENREF
14508000	78	4	1	30	1_MM	Planta	Sant_Marti	119965.1	MANZ	SI	INT	SINREFORMA
17940000	92	3	2	10	4_B	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	SINREFORMA
9809248	59.45	3	1	45	2_M	Planta	Sant_Andreu	100036.25	MANZ	NO	EXT	REF1A5
12189600	101.58	3	1	45	1_MM	Planta	Sant_Marti	93393.3	MANZ	NO	EXT	REF15-20
13627680	76.56	4	1	70	3_N	Planta	Sant_Andreu	100036.25	MANZ	NO	EXT	REF5A10
11157100	65.63	3	1	70	3_N	Planta	Sant_Andreu	100036.25	MANZ	NO	INT	REF5A10
12705000	77	3	1	70	2_M	Planta	Sant_Marti	93393.3	MANZ	NO	EXT	REF5A10
17852912	94.6	4	2	23	3_N	Planta	Sant_Marti	122622.28	MANZ	SI	EXT	REF1A5
14875000	87.5	3	1	2	5_MB	Bajos	Sant_Marti	93393.3	MANZ	SI	EXT	SINREFORMA
12180000	84	3	1	65	2_M	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF5A10
13650000	78	3	1	26	2_M	Planta	Sant_Marti	104022.02	MANZ	SI	INT	REF1A5
9277860	45.93	1	1	125	3_N	Planta	Sant_Marti	119965.1	MANZ	NO	INT	REF1A5
14094600	78	3	1	26	3_N	Planta	Sant_Marti	104022.02	MANZ	SI	INT	REF1A5
19025952	109	4	2	29	1_MM	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	SINREFORMA
15929004	93.7	3	2	2	5_MB	Planta	Sant_Marti	93393.3	MANZ	SI	EXT	SINREFORMA
15456000	80.5	3	1	17	2_M	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	SINREFORMA
16077752	82.45	2	1	23	2_M	Planta	Sant_Marti	113322.15	MANZ	SI	INT	REF10-15
24361824	114	4	2	13	3_N	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	SINREFORMA
17503504	83.35	4	2	14	4_B	Planta	Sant_Marti	119965.1	BLOQ	SI	EXT	REF1A5
15840000	88	4	1	40	2_M	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF5A10
20601216	121	4	2	26	2_M	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	REF5A10
28571400	132	4	1	15	3_N	Planta	Sant_Marti	119965.1	MANZ	SI	INT	SINREFORMA
11127400	82	3	2	46	2_M	Planta	Sant_Marti	93393.3	MANZ	SI	INT	REF1A5
19969800	93	3	2	12	4_B	Planta	Sant_Marti	106679.2	MANZ	SI	INT	REF1A5
16177396	86.05	2	1	14	3_N	Bajos	Sant_Marti	113322.15	MANZ	SI	EXT	E=R
14820000	78	3	1	26	3_N	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	REF1A5
12180000	87	4	1	63	2_M	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	SINREFORMA
19563768	84	3	1	19	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	INT	REF5A10
12835260	79.23	4	1	60	1_MM	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	SINREFORMA
12835260	79.23	4	1	60	1_MM	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	SINREFORMA
12835260	79.23	4	1	60	1_MM	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	SINREFORMA
12045000	73	4	1	40	1_MM	Planta	Sant_Marti	113322.15	MANZ	NO	INT	SINREFORMA
17064000	71.1	3	1	25	3_N	Planta	Sant_Marti	139893.95	MANZ	SI	EXT	REF1A5
16459400	96.82	4	2	10	3_N	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	REF1A5
11515000	47	2	1	50	3_N	Planta	Sant_Marti	153179.85	MANZ	NO	EXT	RECIENREF
16500000	75	3	1	28	4_B	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF1A5
14350000	82	4	1	70	4_B	Planta	Sant_Marti	105350.61	MANZ	NO	EXT	REF1A5
15156000	72	3	1	31	4_B	Atic	Sant_Marti	115979.33	MANZ	SI	EXT	REF1A5
10808000	56	1	1	45	3_N	Planta	Sant_Marti	100036.25	MANZ	NO	EXT	REF1A5
14694600	77.34	3	1	25	4_B	Planta	Sant_Marti	115979.33	BLOQ	SI	EXT	REF5A10
16704000	72	3	1	31	4_B	Atic	Sant_Marti	115979.33	MANZ	SI	EXT	REF1A5
9030000	42	1	1	90	4_B	Planta	Sant_Marti	100036.25	MANZ	NO	EXT	RECIENREF
16401000	84	3	1	32	3_N	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	REF10-15
16596024	86.6	3	1	17	2_M	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	SINREFORMA
16902760	79.73	2	1	60	4_B	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	RECIENREF
16902760	79.73	3	1	60	4_B	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	RECIENREF
16425000	73	1	1	60	4_B	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	RECIENREF
16902760	79.73	2	1	60	4_B	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	RECIENREF
15795000	81	3	1	30	2_M	Planta	Sant_Marti	126608.05	MANZ	SI	INT	REF10-15
16077752	82.45	2	1	23	2_M	Planta	Sant_Marti	113322.15	MANZ	SI	INT	REF10-15
21115000	103	3	2	13	3_N	Planta	Sant_Marti	113322.15	BLOQ	SI	EXT	REF1A5
16037000	79	3	1	15	3_N	Planta	Sant_Marti	106679.2	MANZ	SI	INT	REF5A10
17480000	92	3	1	65	2_M	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	REF15-20
14250000	75	2	1	100	3_N	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	REF1A5
26500000	100	3	2	0	5_MB	Planta	Sant_Marti	153179.85	MANZ	SI	EXT	OBRANUEVA
14250000	75	1	1	90	3_N	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	RECIENREF
14250000	75	1	1	90	3_N	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	RECIENREF
38660896	157.35	4	2	0	5_MB	Atic	Sant_Marti	119965.1	MANZ	SI	EXT	OBRANUEVA
16800000	80	3	1	27	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	REF1A5
16380000	63	3	1	30	4_B	Planta	Ciutat_Vella	173108.7	MANZ	SI	EXT	REF1A5
14833000	81.5	3	1	45	3_N	Planta	Sant_Marti	90736.12	MANZ	SI	INT	REF1A5
5850000	30	1	1	40	2_M	Planta	Sant_Marti	139893.95	MANZ	NO	EXT	SINREFORMA
17064000	79	4	1	25	3_N	Planta	Sant_Marti	122622.28	BLOQ	SI	EXT	REF5A10
19552000	83.2	3	1	20	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	SINREFORMA
19213744	80.73	3	1	27	4_B	Planta	Sant_Marti	133251	MANZ	SI	EXT	REF5A10
17640000	63	3	1	30	4_B	Planta	Ciutat_Vella	173108.7	MANZ	SI	EXT	RECIENREF
20210000	86	3	2	25	3_N	Planta	Sant_Marti	146536.9	MANZ	SI	EXT	SINREFORMA
8365800	57.3	3	2	40	3_N	Bajos	Sant_Marti	77450.22	BLOQ	NO	EXT	RECIENREF
10947000	61.5	3	1	35	2_M	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	REF5A10
13604000	76	2	1	29	2_M	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	REF1A5
11712060	92	3	1	57	1_MM	Bajos	Sant_Marti	80107.4	MANZ	NO	EXT	RECIENREF
9395952	56.5	2	1	32	3_N	Planta	Sant_Marti	85421.76	BLOQ	NO	EXT	REF1A5
16560000	92	3	2	18	3_N	Planta	Sant_Marti	93393.3	BLOQ	SI	EXT	REF1A5
14596000	82	3	1	22	2_M	Planta	Sant_Marti	102693.43	BLOQ	SI	EXT	REF1A5
7181000	43	2	1	45	4_B	Bajos	Sant_Marti	66821.5	MANZ	NO	EXT	RECIENREF
9750000	75	3	1	30	3_N	Planta	Sant_Marti	66821.5	MANZ	NO	EXT	REF5A10
11060000	70	3	1	35	3_N	Planta	Sant_Marti	80107.4	BLOQ	SI	EXT	RECIENREF
8243600	55.7	2	1	35	3_N	Bajos	Sant_Marti	77450.22	BLOQ	NO	EXT	REF1A5
10017180	58.58	3	1	55	3_N	Planta	Sant_Marti	90736.12	MANZ	SI	INT	REF1A5
10238448	70.61	3	1	30	2_M	Planta	Sant_Marti	76121.63	BLOQ	SI	EXT	SINREFORMA
16819208	85	2	1	27	2_M	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	REF1A5
6762000	49	2	1	35	3_N	Planta	Sant_Marti	80107.4	BLOQ	NO	EXT	REF10-15
7965000	59	2	1	33	2_M	Planta	Sant_Marti	80107.4	BLOQ	NO	EXT	REF1A5
8580000	52	2	1	30	3_N	Planta	Sant_Marti	80107.4	MANZ	NO	EXT	REF1A5
14249680	80	3	1	30	2_M	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF5A10
9647552	58.47	2	1	36	4_B	Planta	Sant_Marti	66821.5	BLOQ	NO	EXT	REF1A5
19055000	103	3	1	20	3_N	Planta	Sant_Marti	96050.48	BLOQ	SI	EXT	REF5A10
11289600	70.56	3	1	35	2_M	Planta	Sant_Marti	100036.25	MANZ	NO	EXT	REF10-15
17392376	91	3	1	19	2_M	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	SINREFORMA
11498848	75.9	3	1	40	2_M	Bajos	Sant_Marti	93393.3	BLOQ	SI	EXT	REF5A10
11687100	71.7	3	1	37	4_B	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	REF1A5
13005000	76.5	3	1	30	2_M	Planta	Sant_Marti	102693.43	MANZ	SI	EXT	REF1A5
11591004	69.2	2	1	38	3_N	Bajos	Sant_Marti	82764.58	BLOQ	SI	EXT	REF5A10
14691000	83	3	1	28	2_M	Planta	Sant_Marti	102693.43	BLOQ	SI	EXT	REF1A5
7958300	70	3	1	30	1_MM	Planta	Sant_Marti	80107.4	BLOQ	NO	EXT	SINREFORMA
5460000	65	3	1	30	2_M	Planta	Sant_Marti	44235.47	BLOQ	SI	EXT	RECIENREF
6012500	65	3	1	30	1_MM	Planta	Sant_Marti	60178.55	BLOQ	SI	EXT	RECIENREF
11576268	69	3	1	37	3_N	Planta	Sant_Marti	86750.35	BLOQ	NO	EXT	REF1A5
11199600	65.88	3	1	40	3_N	Bajos	Sant_Marti	93393.3	BLOQ	SI	EXT	REF1A5
15897208	86.87	3	1	30	3_N	Planta	Sant_Marti	96714.775	MANZ	SI	EXT	REF1A5
12075000	69	3	1	30	3_N	Atic	Sant_Marti	100036.25	BLOQ	NO	EXT	REF1A5
13901940	82.26	3	1	30	2_M	Planta	Sant_Marti	96714.775	BLOQ	SI	EXT	REF10-15
12010500	76.5	3	1	35	2_M	Planta	Sant_Marti	88078.94	BLOQ	SI	EXT	REF10-15
9510000	60	2	1	33	2_M	Planta	Sant_Marti	113322.15	MANZ	NO	EXT	REF5A10
9300000	60	3	1	33	1_MM	Planta	Sant_Marti	113322.15	MANZ	NO	EXT	REF15-20
6812110	55.7	3	1	38	1_MM	Bajos	Sant_Marti	77450.22	BLOQ	NO	EXT	SINREFORMA
9891000	54.95	2	1	30	2_M	Planta	Sant_Marti	119965.1	BLOQ	NO	EXT	REF1A5
11051040	66	2	1	32	1_MM	Planta	Sant_Marti	93393.3	BLOQ	SI	EXT	REF1A5
16020000	89	3	2	23	2_M	Planta	Sant_Marti	104022.02	BLOQ	SI	EXT	SINREFORMA
14455196	76.08	3	1	14	3_N	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF1A5
8867040	58	2	1	30	2_M	Planta	Sant_Marti	86750.35	MANZ	NO	EXT	REF1A5
14455196	76.08	3	1	14	3_N	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF1A5
14620000	86	3	1	30	4_B	Planta	Sant_Marti	77450.22	BLOQ	SI	EXT	REF1A5
8695500	56.1	2	1	37	3_N	Planta	Sant_Marti	86750.35	BLOQ	NO	EXT	REF1A5
11840000	74	3	1	30	2_M	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	SINREFORMA
13014328	64.11	3	1	32	2_M	Planta	Sant_Marti	153179.85	MANZ	SI	EXT	REF10-15
17048248	75.77	3	1	30	3_N	Planta	Sant_Marti	159822.8	BLOQ	SI	EXT	REF1A5
9106248	58.75	3	1	30	2_M	Planta	Sant_Marti	80107.4	MANZ	NO	EXT	REF>20
11760000	73.5	3	1	25	2_M	Planta	Sant_Marti	80107.4	MANZ	SI	EXT	REF15-20
8100000	60	3	1	35	2_M	Planta	Sant_Marti	80107.4	BLOQ	NO	EXT	REF15-20
17044440	86.52	3	1	14	3_N	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF1A5
11021400	70.2	3	1	33	2_M	Planta	Sant_Marti	86750.35	MANZ	SI	EXT	SINREFORMA
16605000	81	3	1	15	3_N	Planta	Sant_Marti	113322.15	BLOQ	SI	EXT	SINREFORMA
14011268	80.99	3	1	30	2_M	Atic	Sant_Marti	106679.2	BLOQ	SI	EXT	REF15-20
15168000	96	4	2	32	1_MM	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	SINREFORMA
16200000	81	3	1	15	3_N	Planta	Sant_Marti	106679.2	BLOQ	SI	EXT	REF1A5
15029400	81.24	3	1	20	3_N	Planta	Sant_Marti	82764.58	BLOQ	SI	EXT	RECIENREF
12567000	71	3	1	28	2_M	Planta	Sant_Marti	101364.84	BLOQ	SI	EXT	REF1A5
14016000	73	3	1	27	3_N	Planta	Sant_Marti	100036.25	BLOQ	SI	EXT	REF1A5
17622496	92.75	4	2	25	3_N	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	SINREFORMA
23094952	127	4	2	28	1_MM	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	SINREFORMA
13720000	70	3	1	26	4_B	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	RECIENREF
14625000	90	3	1	15	3_N	Planta	Sant_Marti	89407.53	BLOQ	SI	EXT	SINREFORMA
15003296	75.3	3	1	21	2_M	Planta	Sant_Marti	113322.15	MANZ	NO	INT	REF15-20
18079600	129.14	4	2	33	3_N	Planta	Sant_Marti	66821.5	BLOQ	SI	EXT	REF5A10
14934396	71.8	3	1	25	4_B	Atic	Sant_Marti	113322.15	MANZ	SI	EXT	REF5A10
17253304	86.7	3	1	20	4_B	Planta	Sant_Marti	104022.02	MANZ	SI	EXT	REF1A5
