Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Preu_mitja_habitatge,Valor
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Usat. Euros/m2 construït,4034
2019,2,2,Eixample,5,el Fort Pienc,Usat. Euros/m2 construït,5205.3
2019,2,2,Eixample,6,la Sagrada Família,Usat. Euros/m2 construït,4414.2
2019,2,2,Eixample,7,la Dreta de l'Eixample,Usat. Euros/m2 construït,5493.8
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Usat. Euros/m2 construït,5026.5
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Usat. Euros/m2 construït,4234.1
2019,2,2,Eixample,10,Sant Antoni,Usat. Euros/m2 construït,4223.3
2019,2,3,Sants-Montjuïc,11,el Poble Sec,Usat. Euros/m2 construït,4305.2
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Usat. Euros/m2 construït,NA
2019,2,3,Sants-Montjuïc,13,la Marina de Port,Usat. Euros/m2 construït,2832.1
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Usat. Euros/m2 construït,4566.6
2019,2,3,Sants-Montjuïc,15,Hostafrancs,Usat. Euros/m2 construït,4057
2019,2,3,Sants-Montjuïc,16,la Bordeta,Usat. Euros/m2 construït,3285.5
2019,2,3,Sants-Montjuïc,17,Sants - Badal,Usat. Euros/m2 construït,3325.2
2019,2,3,Sants-Montjuïc,18,Sants,Usat. Euros/m2 construït,3730.4
2019,2,4,Les Corts,19,les Corts,Usat. Euros/m2 construït,4745.5
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,Usat. Euros/m2 construït,4028.6
2019,2,4,Les Corts,21,Pedralbes,Usat. Euros/m2 construït,6640.1
2019,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Usat. Euros/m2 construït,4600.1
2019,2,5,Sarrià-Sant Gervasi,23,Sarrià,Usat. Euros/m2 construït,6235.3
2019,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Usat. Euros/m2 construït,5203.3
2019,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Usat. Euros/m2 construït,5305.6
2019,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Usat. Euros/m2 construït,5320
2019,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Usat. Euros/m2 construït,4877.4
2019,2,6,Gràcia,28,Vallcarca i els Penitents,Usat. Euros/m2 construït,3348.7
2019,2,6,Gràcia,29,el Coll,Usat. Euros/m2 construït,2204.3
2019,2,6,Gràcia,30,la Salut,Usat. Euros/m2 construït,4387.3
2019,2,6,Gràcia,31,la Vila de Gràcia,Usat. Euros/m2 construït,4937.7
2019,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Usat. Euros/m2 construït,4274.5
2019,2,7,Horta-Guinardó,33,el Baix Guinardó,Usat. Euros/m2 construït,3803.3
2019,2,7,Horta-Guinardó,34,Can Baró,Usat. Euros/m2 construït,3293.6
2019,2,7,Horta-Guinardó,35,el Guinardó,Usat. Euros/m2 construït,3311.2
2019,2,7,Horta-Guinardó,36,la Font d'en Fargues,Usat. Euros/m2 construït,3445.7
2019,2,7,Horta-Guinardó,37,el Carmel,Usat. Euros/m2 construït,2502.9
2019,2,7,Horta-Guinardó,38,la Teixonera,Usat. Euros/m2 construït,2349.4
2019,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Usat. Euros/m2 construït,2281.1
2019,2,7,Horta-Guinardó,40,Montbau,Usat. Euros/m2 construït,2683.1
2019,2,7,Horta-Guinardó,41,la Vall d'Hebron,Usat. Euros/m2 construït,3804.6
2019,2,7,Horta-Guinardó,42,la Clota,Usat. Euros/m2 construït,NA
2019,2,7,Horta-Guinardó,43,Horta,Usat. Euros/m2 construït,2985.5
2019,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Usat. Euros/m2 construït,2669.2
2019,2,8,Nou Barris,45,Porta,Usat. Euros/m2 construït,2949.6
2019,2,8,Nou Barris,46,el Turó de la Peira,Usat. Euros/m2 construït,2062.6
2019,2,8,Nou Barris,47,Can Peguera,Usat. Euros/m2 construït,NA
2019,2,8,Nou Barris,48,la Guineueta,Usat. Euros/m2 construït,2737
2019,2,8,Nou Barris,49,Canyelles,Usat. Euros/m2 construït,2493.5
2019,2,8,Nou Barris,50,les Roquetes,Usat. Euros/m2 construït,2351.9
2019,2,8,Nou Barris,51,Verdun,Usat. Euros/m2 construït,2200.4
2019,2,8,Nou Barris,52,la Prosperitat,Usat. Euros/m2 construït,1954.1
2019,2,8,Nou Barris,53,la Trinitat Nova,Usat. Euros/m2 construït,1847.2
2019,2,8,Nou Barris,54,Torre Baró,Usat. Euros/m2 construït,NA
2019,2,8,Nou Barris,55,Ciutat Meridiana,Usat. Euros/m2 construït,1584.1
2019,2,8,Nou Barris,56,Vallbona,Usat. Euros/m2 construït,1152.8
2019,2,9,Sant Andreu,57,la Trinitat Vella,Usat. Euros/m2 construït,3265.5
2019,2,9,Sant Andreu,58,Baró de Viver,Usat. Euros/m2 construït,NA
2019,2,9,Sant Andreu,59,el Bon Pastor,Usat. Euros/m2 construït,2070.9
2019,2,9,Sant Andreu,60,Sant Andreu,Usat. Euros/m2 construït,3039.7
2019,2,9,Sant Andreu,61,la Sagrera,Usat. Euros/m2 construït,3854.7
2019,2,9,Sant Andreu,62,el Congrés i els Indians,Usat. Euros/m2 construït,2804.6
2019,2,9,Sant Andreu,63,Navas,Usat. Euros/m2 construït,4168.4
2019,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Usat. Euros/m2 construït,4091.3
2019,2,10,Sant Martí,65,el Clot,Usat. Euros/m2 construït,4389
2019,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Usat. Euros/m2 construït,4040.7
2019,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Usat. Euros/m2 construït,4893.9
2019,2,10,Sant Martí,68,el Poblenou,Usat. Euros/m2 construït,4435.5
2019,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Usat. Euros/m2 construït,7084.1
2019,2,10,Sant Martí,70,el Besòs i el Maresme,Usat. Euros/m2 construït,3291.9
2019,2,10,Sant Martí,71,Provençals del Poblenou,Usat. Euros/m2 construït,3997.8
2019,2,10,Sant Martí,72,Sant Martí de Provençals,Usat. Euros/m2 construït,3408.6
2019,2,10,Sant Martí,73,la Verneda i la Pau,Usat. Euros/m2 construït,2500.3
2019,3,1,Ciutat Vella,1,el Raval,Total. Milers d'euros,190.3
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Total. Milers d'euros,375.9
2019,3,1,Ciutat Vella,3,la Barceloneta,Total. Milers d'euros,195.3
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Total. Milers d'euros,335.1
2019,3,2,Eixample,5,el Fort Pienc,Total. Milers d'euros,320.7
2019,3,2,Eixample,6,la Sagrada Família,Total. Milers d'euros,276.7
2019,3,2,Eixample,7,la Dreta de l'Eixample,Total. Milers d'euros,573
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Total. Milers d'euros,436.8
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Total. Milers d'euros,342.2
2019,3,2,Eixample,10,Sant Antoni,Total. Milers d'euros,354.7
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Total. Milers d'euros,231.5
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Total. Milers d'euros,121
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Total. Milers d'euros,196.3
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Total. Milers d'euros,258.8
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Total. Milers d'euros,394.2
2019,3,3,Sants-Montjuïc,16,la Bordeta,Total. Milers d'euros,216.7
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Total. Milers d'euros,241.1
2019,3,3,Sants-Montjuïc,18,Sants,Total. Milers d'euros,250.5
2019,3,4,Les Corts,19,les Corts,Total. Milers d'euros,355.3
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Total. Milers d'euros,384
2019,3,4,Les Corts,21,Pedralbes,Total. Milers d'euros,899.2
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Total. Milers d'euros,373.8
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Total. Milers d'euros,693.2
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Total. Milers d'euros,722.9
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Total. Milers d'euros,701.4
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Total. Milers d'euros,655
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Total. Milers d'euros,505.1
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Total. Milers d'euros,375.7
2019,3,6,Gràcia,29,el Coll,Total. Milers d'euros,213
2019,3,6,Gràcia,30,la Salut,Total. Milers d'euros,358
2019,3,6,Gràcia,31,la Vila de Gràcia,Total. Milers d'euros,378.4
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Total. Milers d'euros,321.7
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Total. Milers d'euros,338.8
2019,3,7,Horta-Guinardó,34,Can Baró,Total. Milers d'euros,175.1
2019,3,7,Horta-Guinardó,35,el Guinardó,Total. Milers d'euros,243.1
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Total. Milers d'euros,239.9
2019,3,7,Horta-Guinardó,37,el Carmel,Total. Milers d'euros,151
2019,3,7,Horta-Guinardó,38,la Teixonera,Total. Milers d'euros,155.9
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Total. Milers d'euros,151
2019,3,7,Horta-Guinardó,40,Montbau,Total. Milers d'euros,188
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Total. Milers d'euros,170.6
2019,3,7,Horta-Guinardó,42,la Clota,Total. Milers d'euros,NA
2019,3,7,Horta-Guinardó,43,Horta,Total. Milers d'euros,230.5
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Total. Milers d'euros,212.2
2019,3,8,Nou Barris,45,Porta,Total. Milers d'euros,188.6
2019,3,8,Nou Barris,46,el Turó de la Peira,Total. Milers d'euros,139.3
2019,3,8,Nou Barris,47,Can Peguera,Total. Milers d'euros,NA
2019,3,8,Nou Barris,48,la Guineueta,Total. Milers d'euros,257.4
2019,3,8,Nou Barris,49,Canyelles,Total. Milers d'euros,170
2019,3,8,Nou Barris,50,les Roquetes,Total. Milers d'euros,223.5
2019,3,8,Nou Barris,51,Verdun,Total. Milers d'euros,133.8
2019,3,8,Nou Barris,52,la Prosperitat,Total. Milers d'euros,151.6
2019,3,8,Nou Barris,53,la Trinitat Nova,Total. Milers d'euros,91.3
2019,3,8,Nou Barris,54,Torre Baró,Total. Milers d'euros,151
2019,3,8,Nou Barris,55,Ciutat Meridiana,Total. Milers d'euros,71.4
2019,3,8,Nou Barris,56,Vallbona,Total. Milers d'euros,NA
2019,3,9,Sant Andreu,57,la Trinitat Vella,Total. Milers d'euros,317.2
2019,3,9,Sant Andreu,58,Baró de Viver,Total. Milers d'euros,NA
2019,3,9,Sant Andreu,59,el Bon Pastor,Total. Milers d'euros,189.1
2019,3,9,Sant Andreu,60,Sant Andreu,Total. Milers d'euros,269.1
2019,3,9,Sant Andreu,61,la Sagrera,Total. Milers d'euros,271.6
2019,3,9,Sant Andreu,62,el Congrés i els Indians,Total. Milers d'euros,241.9
2019,3,9,Sant Andreu,63,Navas,Total. Milers d'euros,443.6
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Total. Milers d'euros,338.3
2019,3,10,Sant Martí,65,el Clot,Total. Milers d'euros,322.9
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Total. Milers d'euros,208.2
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Total. Milers d'euros,NA
2019,3,10,Sant Martí,68,el Poblenou,Total. Milers d'euros,342
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Total. Milers d'euros,551.8
2019,3,10,Sant Martí,70,el Besòs i el Maresme,Total. Milers d'euros,307.8
2019,3,10,Sant Martí,71,Provençals del Poblenou,Total. Milers d'euros,497.5
2019,3,10,Sant Martí,72,Sant Martí de Provençals,Total. Milers d'euros,354
2019,3,10,Sant Martí,73,la Verneda i la Pau,Total. Milers d'euros,179.5
2019,3,1,Ciutat Vella,1,el Raval,Nou. Milers d'euros,NA
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Nou. Milers d'euros,348.1
2019,3,1,Ciutat Vella,3,la Barceloneta,Nou. Milers d'euros,NA
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Nou. Milers d'euros,403.8
2019,3,2,Eixample,5,el Fort Pienc,Nou. Milers d'euros,NA
2019,3,2,Eixample,6,la Sagrada Família,Nou. Milers d'euros,NA
2019,3,2,Eixample,7,la Dreta de l'Eixample,Nou. Milers d'euros,1095.3
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Nou. Milers d'euros,291.5
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Nou. Milers d'euros,NA
2019,3,2,Eixample,10,Sant Antoni,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Nou. Milers d'euros,383
2019,3,3,Sants-Montjuïc,16,la Bordeta,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Nou. Milers d'euros,NA
2019,3,3,Sants-Montjuïc,18,Sants,Nou. Milers d'euros,NA
2019,3,4,Les Corts,19,les Corts,Nou. Milers d'euros,1176
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Nou. Milers d'euros,NA
2019,3,4,Les Corts,21,Pedralbes,Nou. Milers d'euros,NA
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Nou. Milers d'euros,NA
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Nou. Milers d'euros,NA
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Nou. Milers d'euros,NA
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Nou. Milers d'euros,793
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Nou. Milers d'euros,523.3
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Nou. Milers d'euros,570.4
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Nou. Milers d'euros,NA
2019,3,6,Gràcia,29,el Coll,Nou. Milers d'euros,NA
2019,3,6,Gràcia,30,la Salut,Nou. Milers d'euros,597.5
2019,3,6,Gràcia,31,la Vila de Gràcia,Nou. Milers d'euros,397
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Nou. Milers d'euros,NA
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Nou. Milers d'euros,NA
2019,3,7,Horta-Guinardó,34,Can Baró,Nou. Milers d'euros,NA
2019,3,7,Horta-Guinardó,35,el Guinardó,Nou. Milers d'euros,256.3
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Nou. Milers d'euros,NA
2019,3,7,Horta-Guinardó,37,el Carmel,Nou. Milers d'euros,171.6
2019,3,7,Horta-Guinardó,38,la Teixonera,Nou. Milers d'euros,108.5
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Nou. Milers d'euros,231.1
2019,3,7,Horta-Guinardó,40,Montbau,Nou. Milers d'euros,146.4
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Nou. Milers d'euros,216.1
2019,3,7,Horta-Guinardó,42,la Clota,Nou. Milers d'euros,NA
2019,3,7,Horta-Guinardó,43,Horta,Nou. Milers d'euros,285.9
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,45,Porta,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,46,el Turó de la Peira,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,47,Can Peguera,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,48,la Guineueta,Nou. Milers d'euros,342.8
2019,3,8,Nou Barris,49,Canyelles,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,50,les Roquetes,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,51,Verdun,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,52,la Prosperitat,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,53,la Trinitat Nova,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,54,Torre Baró,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,55,Ciutat Meridiana,Nou. Milers d'euros,NA
2019,3,8,Nou Barris,56,Vallbona,Nou. Milers d'euros,NA
2019,3,9,Sant Andreu,57,la Trinitat Vella,Nou. Milers d'euros,NA
2019,3,9,Sant Andreu,58,Baró de Viver,Nou. Milers d'euros,NA
2019,3,9,Sant Andreu,59,el Bon Pastor,Nou. Milers d'euros,NA
2019,3,9,Sant Andreu,60,Sant Andreu,Nou. Milers d'euros,406
2019,3,9,Sant Andreu,61,la Sagrera,Nou. Milers d'euros,NA
2019,3,9,Sant Andreu,62,el Congrés i els Indians,Nou. Milers d'euros,NA
2019,3,9,Sant Andreu,63,Navas,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Nou. Milers d'euros,527.7
2019,3,10,Sant Martí,65,el Clot,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,68,el Poblenou,Nou. Milers d'euros,602.5
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,70,el Besòs i el Maresme,Nou. Milers d'euros,461.3
2019,3,10,Sant Martí,71,Provençals del Poblenou,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,72,Sant Martí de Provençals,Nou. Milers d'euros,NA
2019,3,10,Sant Martí,73,la Verneda i la Pau,Nou. Milers d'euros,159.7
2019,3,1,Ciutat Vella,1,el Raval,Usat. Milers d'euros,190.3
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Usat. Milers d'euros,386.2
2019,3,1,Ciutat Vella,3,la Barceloneta,Usat. Milers d'euros,197.7
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Usat. Milers d'euros,332.6
2019,3,2,Eixample,5,el Fort Pienc,Usat. Milers d'euros,320.7
2019,3,2,Eixample,6,la Sagrada Família,Usat. Milers d'euros,276.7
2019,3,2,Eixample,7,la Dreta de l'Eixample,Usat. Milers d'euros,543
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Usat. Milers d'euros,456.2
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Usat. Milers d'euros,348.4
2019,3,2,Eixample,10,Sant Antoni,Usat. Milers d'euros,373.4
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Usat. Milers d'euros,230.1
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Usat. Milers d'euros,121
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Usat. Milers d'euros,196.3
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Usat. Milers d'euros,256.9
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Usat. Milers d'euros,395.2
2019,3,3,Sants-Montjuïc,16,la Bordeta,Usat. Milers d'euros,216.7
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Usat. Milers d'euros,241.1
2019,3,3,Sants-Montjuïc,18,Sants,Usat. Milers d'euros,250.5
2019,3,4,Les Corts,19,les Corts,Usat. Milers d'euros,342.5
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Usat. Milers d'euros,384
2019,3,4,Les Corts,21,Pedralbes,Usat. Milers d'euros,899.2
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Usat. Milers d'euros,373.8
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Usat. Milers d'euros,703.7
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Usat. Milers d'euros,722.9
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Usat. Milers d'euros,683.1
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Usat. Milers d'euros,687.9
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Usat. Milers d'euros,496.1
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Usat. Milers d'euros,380.5
2019,3,6,Gràcia,29,el Coll,Usat. Milers d'euros,217.7
2019,3,6,Gràcia,30,la Salut,Usat. Milers d'euros,334.8
2019,3,6,Gràcia,31,la Vila de Gràcia,Usat. Milers d'euros,373.8
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Usat. Milers d'euros,321.8
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Usat. Milers d'euros,338.8
2019,3,7,Horta-Guinardó,34,Can Baró,Usat. Milers d'euros,175.1
2019,3,7,Horta-Guinardó,35,el Guinardó,Usat. Milers d'euros,241.8
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Usat. Milers d'euros,239.9
2019,3,7,Horta-Guinardó,37,el Carmel,Usat. Milers d'euros,141.6
2019,3,7,Horta-Guinardó,38,la Teixonera,Usat. Milers d'euros,174.8
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Usat. Milers d'euros,110.9
2019,3,7,Horta-Guinardó,40,Montbau,Usat. Milers d'euros,208.8
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Usat. Milers d'euros,NA
2019,3,7,Horta-Guinardó,42,la Clota,Usat. Milers d'euros,NA
2019,3,7,Horta-Guinardó,43,Horta,Usat. Milers d'euros,216
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Usat. Milers d'euros,212.2
2019,3,8,Nou Barris,45,Porta,Usat. Milers d'euros,184.3
2019,3,8,Nou Barris,46,el Turó de la Peira,Usat. Milers d'euros,139.3
2019,3,8,Nou Barris,47,Can Peguera,Usat. Milers d'euros,NA
2019,3,8,Nou Barris,48,la Guineueta,Usat. Milers d'euros,225.4
2019,3,8,Nou Barris,49,Canyelles,Usat. Milers d'euros,170
2019,3,8,Nou Barris,50,les Roquetes,Usat. Milers d'euros,223.5
2019,3,8,Nou Barris,51,Verdun,Usat. Milers d'euros,133.8
2019,3,8,Nou Barris,52,la Prosperitat,Usat. Milers d'euros,151.6
2019,3,8,Nou Barris,53,la Trinitat Nova,Usat. Milers d'euros,91.3
2019,3,8,Nou Barris,54,Torre Baró,Usat. Milers d'euros,151
2019,3,8,Nou Barris,55,Ciutat Meridiana,Usat. Milers d'euros,71.4
2019,3,8,Nou Barris,56,Vallbona,Usat. Milers d'euros,NA
2019,3,9,Sant Andreu,57,la Trinitat Vella,Usat. Milers d'euros,317.2
2019,3,9,Sant Andreu,58,Baró de Viver,Usat. Milers d'euros,NA
2019,3,9,Sant Andreu,59,el Bon Pastor,Usat. Milers d'euros,189.1
2019,3,9,Sant Andreu,60,Sant Andreu,Usat. Milers d'euros,254.4
2019,3,9,Sant Andreu,61,la Sagrera,Usat. Milers d'euros,271.6
2019,3,9,Sant Andreu,62,el Congrés i els Indians,Usat. Milers d'euros,241.9
2019,3,9,Sant Andreu,63,Navas,Usat. Milers d'euros,444.4
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Usat. Milers d'euros,323
2019,3,10,Sant Martí,65,el Clot,Usat. Milers d'euros,322.9
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Usat. Milers d'euros,208.2
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Usat. Milers d'euros,NA
2019,3,10,Sant Martí,68,el Poblenou,Usat. Milers d'euros,313
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Usat. Milers d'euros,551.8
2019,3,10,Sant Martí,70,el Besòs i el Maresme,Usat. Milers d'euros,204.4
2019,3,10,Sant Martí,71,Provençals del Poblenou,Usat. Milers d'euros,742.5
2019,3,10,Sant Martí,72,Sant Martí de Provençals,Usat. Milers d'euros,354
2019,3,10,Sant Martí,73,la Verneda i la Pau,Usat. Milers d'euros,180.9
2019,3,1,Ciutat Vella,1,el Raval,Total. Euros/m2 construït,3390.3
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Total. Euros/m2 construït,4517.2
2019,3,1,Ciutat Vella,3,la Barceloneta,Total. Euros/m2 construït,4844.8
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Total. Euros/m2 construït,4636.2
2019,3,2,Eixample,5,el Fort Pienc,Total. Euros/m2 construït,3704.5
2019,3,2,Eixample,6,la Sagrada Família,Total. Euros/m2 construït,3665.2
2019,3,2,Eixample,7,la Dreta de l'Eixample,Total. Euros/m2 construït,5128.6
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Total. Euros/m2 construït,4974.3
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Total. Euros/m2 construït,4279.8
2019,3,2,Eixample,10,Sant Antoni,Total. Euros/m2 construït,4038.1
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Total. Euros/m2 construït,3946.4
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Total. Euros/m2 construït,1920.6
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Total. Euros/m2 construït,3209.6
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Total. Euros/m2 construït,3974.7
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Total. Euros/m2 construït,4642.7
2019,3,3,Sants-Montjuïc,16,la Bordeta,Total. Euros/m2 construït,3448.9
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Total. Euros/m2 construït,4340.7
2019,3,3,Sants-Montjuïc,18,Sants,Total. Euros/m2 construït,3773
2019,3,4,Les Corts,19,les Corts,Total. Euros/m2 construït,4375.8
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Total. Euros/m2 construït,4154.5
2019,3,4,Les Corts,21,Pedralbes,Total. Euros/m2 construït,6260.7
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Total. Euros/m2 construït,4371.9
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Total. Euros/m2 construït,5397.5
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Total. Euros/m2 construït,5700.2
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Total. Euros/m2 construït,6111.9
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Total. Euros/m2 construït,5924
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Total. Euros/m2 construït,4561.5
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Total. Euros/m2 construït,3904
2019,3,6,Gràcia,29,el Coll,Total. Euros/m2 construït,2975.9
